Lieu;Département;Série;Unité;Année;Valeur
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2002;ND
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2004;3889.456
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2005;4672.124
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2006;6173.994
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2007;9365.995
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2008;6402.678
POITOU-CHARENTES;54;DBO5 (y compris épandage);t/an;2009;8102.142
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;1999;3084.0
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2000;2900.0
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2001;3754.0
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2002;3547.303
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2004;5070.632
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2005;6515.93
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2006;6952.217
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2007;18190.641
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2008;9850.615
POITOU-CHARENTES;54;DCO (sauf épandage);t/an;2009;14414.571
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;1999;3863.0
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2000;3880.0
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2001;6946.0
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2002;3964.349
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2004;9082.21
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2005;9567.398
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2006;10887.96
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2007;18190.641
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2008;9850.615
POITOU-CHARENTES;54;DCO (y compris épandage);t/an;2009;14414.571
POITOU-CHARENTES;54;Dichlorométhane;kg/an;1999;ND
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2000;ND
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2001;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2002;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2004;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2005;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2006;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2007;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2008;0.0
POITOU-CHARENTES;54;Dichlorométhane;kg/an;2009;0.036
POITOU-CHARENTES;54;Étain;t/an;1999;0.0
POITOU-CHARENTES;54;Étain;t/an;2000;0.0
POITOU-CHARENTES;54;Étain;t/an;2001;0.0
POITOU-CHARENTES;54;Étain;t/an;2002;0.0
POITOU-CHARENTES;54;Étain;t/an;2004;0.0
POITOU-CHARENTES;54;Étain;t/an;2005;0.0
POITOU-CHARENTES;54;Étain;t/an;2006;0.0
POITOU-CHARENTES;54;Étain;t/an;2007;0.0
POITOU-CHARENTES;54;Étain;t/an;2008;0.0
POITOU-CHARENTES;54;Étain;t/an;2009;0.0
POITOU-CHARENTES;54;Fer;t/an;1999;0.0
POITOU-CHARENTES;54;Fer;t/an;2000;0.0
POITOU-CHARENTES;54;Fer;t/an;2001;0.0
POITOU-CHARENTES;54;Fer;t/an;2002;0.0
POITOU-CHARENTES;54;Fer;t/an;2004;0.0
POITOU-CHARENTES;54;Fer;t/an;2005;0.0
POITOU-CHARENTES;54;Fer;t/an;2006;0.0
POITOU-CHARENTES;54;Fer;t/an;2007;0.0
POITOU-CHARENTES;54;Fer;t/an;2008;0.0
POITOU-CHARENTES;54;Fer;t/an;2009;0.0
POITOU-CHARENTES;54;Fluor;t/an;1999;11.0
POITOU-CHARENTES;54;Fluor;t/an;2000;10.0
POITOU-CHARENTES;54;Fluor;t/an;2001;5.3
POITOU-CHARENTES;54;Fluor;t/an;2002;2.621
POITOU-CHARENTES;54;Fluor;t/an;2004;2.5
POITOU-CHARENTES;54;Fluor;t/an;2005;4.2
POITOU-CHARENTES;54;Fluor;t/an;2006;3.96
POITOU-CHARENTES;54;Fluor;t/an;2007;3.465
POITOU-CHARENTES;54;Fluor;t/an;2008;3.38
POITOU-CHARENTES;54;Fluor;t/an;2009;2.425
POITOU-CHARENTES;54;Hydrocarbures;t/an;1999;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2000;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2001;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2002;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2004;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2005;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2006;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2007;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2008;0.0
POITOU-CHARENTES;54;Hydrocarbures;t/an;2009;0.0
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;1999;3.5
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2000;2.7
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2001;2.6
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2002;1.526
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2004;0.649
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2005;0.642
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2006;0.72
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2007;0.601
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2008;0.501
POITOU-CHARENTES;54;Indice Phénol/Phénols;t/an;2009;0.547
POITOU-CHARENTES;54;Manganèse;t/an;1999;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2000;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2001;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2002;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2004;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2005;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2006;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2007;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2008;0.0
POITOU-CHARENTES;54;Manganèse;t/an;2009;0.0
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;1999;0.0
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2000;0.0
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2001;0.0
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2002;0.0
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2004;574.809
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2005;501.737
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2006;540.147
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2007;3966.468
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2008;1679.538
POITOU-CHARENTES;54;Matières en suspension (sauf épandage);t/an;2009;3508.898
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;1999;0.0
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2000;0.0
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2001;0.0
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2002;312.785
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2004;1508.554
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2005;923.395
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2006;540.147
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2007;3966.468
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2008;1679.538
POITOU-CHARENTES;54;Matières en suspension (y compris épandage);t/an;2009;3508.898
POITOU-CHARENTES;54;Mercure;kg/an;1999;14.0
POITOU-CHARENTES;54;Mercure;kg/an;2000;9.0
POITOU-CHARENTES;54;Mercure;kg/an;2001;8.9
POITOU-CHARENTES;54;Mercure;kg/an;2002;2.0
POITOU-CHARENTES;54;Mercure;kg/an;2004;14.16
POITOU-CHARENTES;54;Mercure;kg/an;2005;0.0
POITOU-CHARENTES;54;Mercure;kg/an;2006;0.0
POITOU-CHARENTES;54;Mercure;kg/an;2007;15.2
POITOU-CHARENTES;54;Mercure;kg/an;2008;0.0
POITOU-CHARENTES;54;Mercure;kg/an;2009;1.02
POITOU-CHARENTES;54;Nickel;t/an;1999;0.0
POITOU-CHARENTES;54;Nickel;t/an;2000;0.0
POITOU-CHARENTES;54;Nickel;t/an;2001;0.127
POITOU-CHARENTES;54;Nickel;t/an;2002;0.152
POITOU-CHARENTES;54;Nickel;t/an;2004;0.059
POITOU-CHARENTES;54;Nickel;t/an;2005;0.033
POITOU-CHARENTES;54;Nickel;t/an;2006;0.047
POITOU-CHARENTES;54;Nickel;t/an;2007;0.04
POITOU-CHARENTES;54;Nickel;t/an;2008;0.033
POITOU-CHARENTES;54;Nickel;t/an;2009;0.08
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;1999;12.0
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2000;12.0
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2001;17.5
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2002;35.339
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2004;28.284
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2005;48.414
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2006;41.302
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2007;160.379
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2008;44.653
POITOU-CHARENTES;54;Phosphore (sauf épandage);t/an;2009;102.231
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;1999;22.3
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2000;12.0
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2001;230.23
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2002;42.123
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2004;69.827
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2005;77.256
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2006;75.593
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2007;160.379
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2008;44.653
POITOU-CHARENTES;54;Phosphore (y compris épandage);t/an;2009;102.231
POITOU-CHARENTES;54;Plomb;t/an;1999;0.0
POITOU-CHARENTES;54;Plomb;t/an;2000;0.0
POITOU-CHARENTES;54;Plomb;t/an;2001;0.0
POITOU-CHARENTES;54;Plomb;t/an;2002;0.0
POITOU-CHARENTES;54;Plomb;t/an;2004;0.0
POITOU-CHARENTES;54;Plomb;t/an;2005;0.0
POITOU-CHARENTES;54;Plomb;t/an;2006;0.045
POITOU-CHARENTES;54;Plomb;t/an;2007;0.04
POITOU-CHARENTES;54;Plomb;t/an;2008;0.033
POITOU-CHARENTES;54;Plomb;t/an;2009;0.056
POITOU-CHARENTES;54;Sulfates;t/an;1999;0.0
POITOU-CHARENTES;54;Sulfates;t/an;2000;0.0
POITOU-CHARENTES;54;Sulfates;t/an;2001;0.0
POITOU-CHARENTES;54;Sulfates;t/an;2002;0.0
POITOU-CHARENTES;54;Sulfates;t/an;2004;1700.0
POITOU-CHARENTES;54;Sulfates;t/an;2005;0.0
POITOU-CHARENTES;54;Sulfates;t/an;2006;1851.0
POITOU-CHARENTES;54;Sulfates;t/an;2007;1537.599
POITOU-CHARENTES;54;Sulfates;t/an;2008;1847.315
POITOU-CHARENTES;54;Sulfates;t/an;2009;0.0
POITOU-CHARENTES;54;Titane;t/an;1999;0.0
POITOU-CHARENTES;54;Titane;t/an;2000;0.0
POITOU-CHARENTES;54;Titane;t/an;2001;0.0
POITOU-CHARENTES;54;Titane;t/an;2002;0.0
POITOU-CHARENTES;54;Titane;t/an;2004;0.0
POITOU-CHARENTES;54;Titane;t/an;2005;0.0
POITOU-CHARENTES;54;Titane;t/an;2006;0.0
POITOU-CHARENTES;54;Titane;t/an;2007;0.0
POITOU-CHARENTES;54;Titane;t/an;2008;0.0
POITOU-CHARENTES;54;Titane;t/an;2009;0.0
POITOU-CHARENTES;54;Zinc;t/an;1999;2.5
POITOU-CHARENTES;54;Zinc;t/an;2000;2.6
POITOU-CHARENTES;54;Zinc;t/an;2001;2.5
POITOU-CHARENTES;54;Zinc;t/an;2002;1.008
POITOU-CHARENTES;54;Zinc;t/an;2004;0.369
POITOU-CHARENTES;54;Zinc;t/an;2005;0.443
POITOU-CHARENTES;54;Zinc;t/an;2006;0.658
POITOU-CHARENTES;54;Zinc;t/an;2007;0.91
POITOU-CHARENTES;54;Zinc;t/an;2008;0.973
POITOU-CHARENTES;54;Zinc;t/an;2009;1.112
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;1999;16950.0
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2000;21571.0
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2001;22709.9
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2002;25256.0
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2004;24673.0
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2005;21207.272
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2006;19480.422
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2007;19016.48
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2008;17045.2
PROVENCE-ALPES-COTE D AZUR;93;Aluminium;t/an;2009;12042.757
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;1999;9.0
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2000;11.0
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2001;131.0
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2002;39.394
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2004;127.959
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2005;118.947
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2006;120.158
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2007;125.427
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2008;137.574
PROVENCE-ALPES-COTE D AZUR;93;AOX OU EOX;t/an;2009;118.182
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;1999;109.0
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2000;267.0
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2001;206.0
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2002;71.0
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2004;86.1
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2005;362.97
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2006;271.98
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2007;353.101
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2008;672.645
PROVENCE-ALPES-COTE D AZUR;93;Arsenic;kg/an;2009;213.056
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;1999;1321.0
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2000;1220.0
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2001;1344.5
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2002;1129.434
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2004;1130.964
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2005;1869.64
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2006;1871.888
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2007;10860.478
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2008;7859.683
PROVENCE-ALPES-COTE D AZUR;93;Azote (sauf épandage);t/an;2009;7885.628
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;1999;1321.0
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2000;1220.0
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2001;1344.5
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2002;1129.434
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2004;1130.964
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2005;1869.64
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2006;1871.888
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2007;10860.478
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2008;7859.683
PROVENCE-ALPES-COTE D AZUR;93;Azote (y compris épandage);t/an;2009;7885.628
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;1999;10.0
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2000;18.6
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2001;22.8
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2002;116.0
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2004;12.8
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2005;42.9
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2006;17.89
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2007;618.456
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2008;315.073
PROVENCE-ALPES-COTE D AZUR;93;Cadmium (et ses composés);kg/an;2009;166.125
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;1999;51073.0
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2000;54384.0
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2001;50022.0
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2002;120196.386
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2004;112318.158
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2005;112657.397
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2006;108227.112
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2007;109034.971
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2008;97035.219
PROVENCE-ALPES-COTE D AZUR;93;Chlorures;t/an;2009;163530.992
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;1999;435.9
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2000;641.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2001;614.077
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2002;718.336
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2004;586.697
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2005;489.53
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2006;497.087
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2007;438.146
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2008;447.696
PROVENCE-ALPES-COTE D AZUR;93;Chrome;t/an;2009;318.223
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;1999;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2000;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2001;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2002;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2004;9850.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2005;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2006;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2007;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2008;0.0
PROVENCE-ALPES-COTE D AZUR;93;Chrome hexavalent;kg/an;2009;0.0
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;1999;5.16
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2000;5.3
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2001;11.24
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2002;10.918
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2004;1.517
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2005;15.963
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2006;10.692
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2007;12.851
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2008;14.092
PROVENCE-ALPES-COTE D AZUR;93;Cuivre;t/an;2009;11.63
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;1999;241.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2000;131.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2001;207.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2002;245.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2004;575.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2005;660.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2006;580.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2007;468.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2008;349.0
PROVENCE-ALPES-COTE D AZUR;93;Cyanures;kg/an;2009;75.0
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;1999;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2000;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2001;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2002;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2004;2133.945
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2005;4029.939
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2006;3828.692
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2007;19668.267
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2008;11532.845
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (sauf épandage);t/an;2009;15670.39
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;1999;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2000;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2001;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2002;ND
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2004;2133.945
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2005;4186.935
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2006;4062.657
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2007;19668.267
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2008;11532.845
PROVENCE-ALPES-COTE D AZUR;93;DBO5 (y compris épandage);t/an;2009;15670.39
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;1999;21097.0
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2000;19309.0
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2001;19062.0
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2002;5445.825
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2004;16285.853
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2005;22869.788
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2006;35565.743
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2007;56655.461
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2008;57336.277
PROVENCE-ALPES-COTE D AZUR;93;DCO (sauf épandage);t/an;2009;55961.904
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;1999;21097.0
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2000;19309.0
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2001;19062.0
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2002;7526.425
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2004;16285.853
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2005;23554.432
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2006;36377.655
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2007;56655.461
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2008;57336.277
PROVENCE-ALPES-COTE D AZUR;93;DCO (y compris épandage);t/an;2009;55961.904
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;1999;ND
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2000;ND
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2001;2600.0
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2002;3394.0
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2004;2890.0
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2005;2610.0
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2006;1810.0
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2007;1937.346
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2008;168.7
PROVENCE-ALPES-COTE D AZUR;93;Dichlorométhane;kg/an;2009;79.06
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;1999;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2000;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2001;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2002;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2004;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2005;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2006;0.0
PROVENCE-ALPES-COTE D AZUR;93;Étain;t/an;2007;0.0
